business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours,permanently_closed
OPERATIONAL,"{'location': {'lat': 36.14694899999999, 'lng': -86.799182}, 'viewport': {'northeast': {'lat': 36.14830328029151, 'lng': -86.7979534197085}, 'southwest': {'lat': 36.14560531970851, 'lng': -86.80065138029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Starbucks,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116927784236202002483"">Shengyue Wang</a>'], 'photo_reference': 'AW30NDwlUrABGs0odKPQ2ntfNa56lJqcRqTAycjkkC4jxbam-5zrbHnMedPPVdrHXOWhmH3GRt-hQqx_7q5BVDSTR11CnsLtIq2b9gV5pEMjHXUrXkgi4NYLu_plKR2h-x5OTcztt4P9_7fzHz7w-N50nBnsVvUkTVO6RkCC-C3JrTB0QJc', 'width': 4032}]",ChIJ_wQxAZdmZIgRIkfru9Islwc,"{'compound_code': '46W2+Q8 Nashville, TN, USA', 'global_code': '868M46W2+Q8'}",2.0,4.3,ChIJ_wQxAZdmZIgRIkfru9Islwc,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",745.0,"402 21st Avenue South, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.1607135, 'lng': -86.783609}, 'viewport': {'northeast': {'lat': 36.16211868029151, 'lng': -86.78212481970849}, 'southwest': {'lat': 36.15942071970851, 'lng': -86.7848227802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Standard,"[{'height': 1201, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112962698704365222713"">The Standard</a>'], 'photo_reference': 'AW30NDzcxxz37kROgWQVMUF3cqrR-WFLQrZPoRqIu3Gq0qqXAit5ciwBhfwfZZY9wojmdYoMzA9gXaPtTLhOndjoqqOHiXAH6qC5znNnUXMb166khtAPNj_y7xgs1tx6K5oNyxqIXWrFInE5Xhfw09tkgC-mZARHERAUY1ebCr4GNF3sCtTQ', 'width': 1800}]",ChIJvSpnOvdmZIgRtef2vPCtpjs,"{'compound_code': '5668+7H Nashville, TN, USA', 'global_code': '868M5668+7H'}",3.0,4.7,ChIJvSpnOvdmZIgRtef2vPCtpjs,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",628.0,"167 Rosa L Parks Boulevard, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.136344, 'lng': -86.800786}, 'viewport': {'northeast': {'lat': 36.1376813302915, 'lng': -86.79944961970848}, 'southwest': {'lat': 36.1349833697085, 'lng': -86.8021475802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Fido,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117328147671197817862"">Fido</a>'], 'photo_reference': 'AW30NDy4Grj0cBRrar-RBGQrelIklahkRiTbbUrtg1hmf8xavu8nWlXA8mV4ISsIEDD969IAofzryNDuiVUTtNZJcSJngH9uOeqdFx9RoJuWOFourvdfvnOnu94Bf6Y0s6np_Lrrkwz5P96LkN71kfY0Tv22NzcWE6Rj-hYWfALYO5-Y0lZE', 'width': 4032}]",ChIJc7TLn59mZIgRRL3LMnrSolA,"{'compound_code': '45PX+GM Nashville, TN, USA', 'global_code': '868M45PX+GM'}",2.0,4.4,ChIJc7TLn59mZIgRRL3LMnrSolA,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1918.0,"1812 21st Avenue South, Nashville",{'open_now': False},
OPERATIONAL,"{'location': {'lat': 36.17087159999999, 'lng': -86.78870429999999}, 'viewport': {'northeast': {'lat': 36.1721532302915, 'lng': -86.7871510697085}, 'southwest': {'lat': 36.1694552697085, 'lng': -86.7898490302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,El Burrito Mexicano,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111444671146808251214"">Eric Finkelstein</a>'], 'photo_reference': 'AW30NDz2UQszIw_vThe3xKigTWuIUVEa7PH2PlK3H19DSmL9YFmYuXF1bv9DscSAkTKXrEuFc8-pqWeWd2N49RoLaMqaUs41lr5EsdEJ0f1MZRZWqVukONe-MoYuFZ6hM31BzfzZS3IwUk3EAMbhx7mcWz9dx_Sg1FF0sBBYX5bEwC2VHH-N', 'width': 4000}]",ChIJ9QsNdvtmZIgRD_JiefQDe_U,"{'compound_code': '56C6+8G Nashville, TN, USA', 'global_code': '868M56C6+8G'}",,4.6,ChIJ9QsNdvtmZIgRD_JiefQDe_U,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",85.0,"900 Rosa L Parks Boulevard #111, Nashville",{'open_now': False},
OPERATIONAL,"{'location': {'lat': 36.1608463, 'lng': -86.77683809999999}, 'viewport': {'northeast': {'lat': 36.1622053802915, 'lng': -86.77561581970849}, 'southwest': {'lat': 36.1595074197085, 'lng': -86.7783137802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Honky Tonk Central,"[{'height': 306, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116092466498707436408"">Honky Tonk Central</a>'], 'photo_reference': 'AW30NDwvPcRyooRn6FeLAdac-PuPMkcJ2fVSTLpf-oShXOGNf49wkG3-qobxeU4dojBHxFW6mne0euHEGcfqT7ma61gQa-zBmdqMTWIXiAJYFKPEzbki5HLtp8TZ5lmX8cJ8kKovsP3hsm8AOeqbx7gQDObzynGWv0dBir3MqFC_HB9ERqnx', 'width': 576}]",ChIJJ_4AWFlmZIgReQqVGByBFNk,"{'compound_code': '566F+87 Nashville, TN, USA', 'global_code': '868M566F+87'}",2.0,4.4,ChIJJ_4AWFlmZIgReQqVGByBFNk,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4309.0,"329 Broadway, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.1516135, 'lng': -86.7844824}, 'viewport': {'northeast': {'lat': 36.1529512802915, 'lng': -86.7830249197085}, 'southwest': {'lat': 36.1502533197085, 'lng': -86.78572288029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sambuca,"[{'height': 512, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107020798657265487408"">Sambuca</a>'], 'photo_reference': 'AW30NDwMPwhy9IR_WM9FKKGY0fre-FjNi4sFCjK0TgTqq08crNkqMYPp-6WaPOjNYGznFdFt-eYc5xFSZgEVC_kRjbYw3ySegBOJwxhCJ0SEoyfvc5Wv6hFLXvdCLiHj4oBr2GRN8KVyhvZLs4wda4Y24DgvZo7P-KS3XbFLB3ntOZOwnESu', 'width': 341}]",ChIJ5U6AU4pmZIgRTy9MRPVw2r8,"{'compound_code': '5628+J6 Nashville, TN, USA', 'global_code': '868M5628+J6'}",2.0,4.4,ChIJ5U6AU4pmZIgRTy9MRPVw2r8,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1573.0,"601 12th Avenue South, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.1505553, 'lng': -86.8016076}, 'viewport': {'northeast': {'lat': 36.1517887302915, 'lng': -86.80017956970849}, 'southwest': {'lat': 36.1490907697085, 'lng': -86.8028775302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ruth's Chris Steak House,"[{'height': 289, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105685399900613951149"">Ruth&#39;s Chris Steak House</a>'], 'photo_reference': 'AW30NDy1DPM6RWnHjG_ylhCTaPMdy4GQr6PCTY2LDF_RqhvqJsI3sbrYBTTeQKGY9UW4-1KtnsmbntQa6gpW-xPWjsZfcrF87RqwJ0N6zI_bSdp6goIRUr593wXpqR6wclmTbn-9_2AjE2J6Utg1jGYZ9uZFArYMmbiu20dxZqbNbMOdhPmH', 'width': 503}]",ChIJSf7y-pVmZIgRnMUdIudF0DI,"{'compound_code': '552X+69 Nashville, TN, USA', 'global_code': '868M552X+69'}",4.0,4.3,ChIJSf7y-pVmZIgRnMUdIudF0DI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",752.0,"2100 West End Avenue, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.1505758, 'lng': -86.7964142}, 'viewport': {'northeast': {'lat': 36.1520559802915, 'lng': -86.79522131970849}, 'southwest': {'lat': 36.1493580197085, 'lng': -86.79791928029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chuy's,"[{'height': 3492, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110266514247058020912"">Curt Blanton</a>'], 'photo_reference': 'AW30NDwZJR_wEvTbIbup9W3woosP0SWFVyJphtL0vlyvqLEZbYE8SNbt-Sp844w-fYEP5NSFXIVukfjRxqSlBs9CJdUUzliWE9W9q5QS5Bo7cGWvCba3mqRAPmYRFkQ-flnBeuD_3gxXBOF2w5Rs25zl3vwyN1emGYD1_usRXumHak3OM5Lz', 'width': 4656}]",ChIJe0ES8ZNmZIgR177W6Vh_d6I,"{'compound_code': '5623+6C Nashville, TN, USA', 'global_code': '868M5623+6C'}",2.0,4.4,ChIJe0ES8ZNmZIgR177W6Vh_d6I,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2431.0,"1901 Broadway, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.153189, 'lng': -86.789934}, 'viewport': {'northeast': {'lat': 36.1544323802915, 'lng': -86.7885513697085}, 'southwest': {'lat': 36.1517344197085, 'lng': -86.79124933029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Tin Roof,"[{'height': 683, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117404222526884295638"">Tin Roof</a>'], 'photo_reference': 'AW30NDyqCSITwO3JI_y4FWhjPJCirYMRaa3k_yUmmo5J4rJv1Kaa7FxaIoHj4mzVotH8vdTIDLOAK973VG4G8TXI1vt4hHpQjtfikx2lS0JpuFTqBp_gaN1z-Kw7xB7q6xtsvyjKYkwbOa_UNz0mqovHY3DUMJ-jWnUtnYyf9nCqchjucqDt', 'width': 1024}]",ChIJybElG41mZIgRMd7rHStRw0M,"{'compound_code': '5636+72 Nashville, TN, USA', 'global_code': '868M5636+72'}",1.0,4.1,ChIJybElG41mZIgRMd7rHStRw0M,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1178.0,"1516 Demonbreun Street, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.1451483, 'lng': -86.80921769999999}, 'viewport': {'northeast': {'lat': 36.1466642302915, 'lng': -86.80808301970849}, 'southwest': {'lat': 36.1439662697085, 'lng': -86.81078098029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Central Bar + Kitchen,"[{'height': 1192, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116578712585030130049"">Central Bar + Kitchen</a>'], 'photo_reference': 'AW30NDx9IguL1Unxu9bua0sStoEB77IQFKHz_rn7nferv76RrRCYucPTVHGtC_Vr_T5tuJEoTvuR5-pv6NDImd4cTpjkozDEl7Sz33b7Tks_2DqGHTBI9ir8wgjRoI2aXgkXmaVkyxp2N_59XA_CF5vDWUfk9DrYEbiuNpCNZvYxaHzkzI3r', 'width': 2118}]",ChIJ3-snKbtmZIgR2tWOBKQgwTE,"{'compound_code': '45WR+38 Nashville, TN, USA', 'global_code': '868M45WR+38'}",2.0,4.5,ChIJ3-snKbtmZIgR2tWOBKQgwTE,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",91.0,"2555 West End Avenue, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.16138, 'lng': -86.777197}, 'viewport': {'northeast': {'lat': 36.1626254302915, 'lng': -86.77588921970849}, 'southwest': {'lat': 36.1599274697085, 'lng': -86.77858718029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Margaritaville Nashville,"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106537889594261620058"">Margaritaville Nashville</a>'], 'photo_reference': 'AW30NDzdCGUHP4mTXlAFasiVk_hwTuWehk3T8T496eYRYxyMLt-m7vbfMRzzMLKP3bWNbSSjxIqCv3nUIek3mGjfdwSEcu2EgjCtnn0aoJWYDpqA3mokUqx5KFP_LV0dvDb3BFGpWPKfEQJ0GNNUFFebJO6k67hn8iz5vehY0cpea4fqTkfa', 'width': 1024}]",ChIJM43Q5ltmZIgRLh4H1APwfhc,"{'compound_code': '566F+H4 Nashville, TN, USA', 'global_code': '868M566F+H4'}",2.0,4.0,ChIJM43Q5ltmZIgRLh4H1APwfhc,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4384.0,"322 Broadway, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.1407459, 'lng': -86.77213449999999}, 'viewport': {'northeast': {'lat': 36.1421128802915, 'lng': -86.77064261970848}, 'southwest': {'lat': 36.1394149197085, 'lng': -86.7733405802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Dozen Bakery,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115405857309211342065"">Alaa Khalaf</a>'], 'photo_reference': 'AW30NDwIS2VC8mJa5hkYy3bvSmEZzspJkJtO85Ek0_knErOMqD73D7mNq7UfoSe8mrM3zuCs2DkBWDxpY9ECfTFpGX3Yoxl5rkA9qxOR73dQR3jogxIm3fqcOn3fqKDJHd0YzF6Zxy63AFoVMCJKEpildDpbM0DLlESUbttbgEOChdCYLBzS', 'width': 1080}]",ChIJ0ZKIQRlnZIgRCTOakCOpiHg,"{'compound_code': '46RH+74 Nashville, TN, USA', 'global_code': '868M46RH+74'}",1.0,4.7,ChIJ0ZKIQRlnZIgRCTOakCOpiHg,GOOGLE,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",581.0,"516 Hagan Street #103, Nashville",{'open_now': False},
OPERATIONAL,"{'location': {'lat': 36.1635929, 'lng': -86.7760028}, 'viewport': {'northeast': {'lat': 36.1648867802915, 'lng': -86.77475536970849}, 'southwest': {'lat': 36.1621888197085, 'lng': -86.7774533302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Dick's Last Resort - Nashville,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110584701204588498164"">Jim Larson</a>'], 'photo_reference': 'AW30NDw7Y7Uzqg1KTVvb_bJN6ipS46vgIPwkTJiHIn1OFlZHsaM38-ViKjAnY0HlOJJasQmCmgxF0Lxac36w-B2jDKxLbhOVqqK78ApjqpH0PAc2XY-4uiXCLwff6dH6QEQ4ZFKhgi6sz9jM4cxlBrkWxsIv0YpHbal_YHrC0iA1TEfH6kHR', 'width': 3072}]",ChIJGU2iOVpmZIgR158iVMRqcM8,"{'compound_code': '567F+CH Nashville, TN, USA', 'global_code': '868M567F+CH'}",2.0,4.0,ChIJGU2iOVpmZIgR158iVMRqcM8,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1081.0,"154 2nd Avenue North, Nashville",{'open_now': False},
OPERATIONAL,"{'location': {'lat': 36.1713889, 'lng': -86.7588889}, 'viewport': {'northeast': {'lat': 36.17277283029151, 'lng': -86.7576447697085}, 'southwest': {'lat': 36.17007486970851, 'lng': -86.76034273029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Sky Blue Cafe,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113582562244042844183"">Sky Blue Cafe</a>'], 'photo_reference': 'AW30NDzl7XMnLt5N2RIjnFfdkSJdVUCeoXjow43mf07lpOnbSdG2xpdvKDRTlr20WhYprjWnJxMoyxh8ysp7LqCgZ62dZZXePKnqNbS3rFPjJwHc34_uL7U2NdMQDzr-E2WcBLixRnrrFyvn-K6zzLOiznTipT6xTOxywzxjvMfb2oTI2XJ8', 'width': 2048}]",ChIJEdheMTRmZIgRA0CapUw9w4o,"{'compound_code': '56CR+HC Nashville, TN, USA', 'global_code': '868M56CR+HC'}",2.0,4.4,ChIJEdheMTRmZIgRA0CapUw9w4o,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1101.0,"700 Fatherland Street, Nashville",{'open_now': False},
OPERATIONAL,"{'location': {'lat': 36.170528, 'lng': -86.78853509999999}, 'viewport': {'northeast': {'lat': 36.1720379802915, 'lng': -86.7870788697085}, 'southwest': {'lat': 36.1693400197085, 'lng': -86.78977683029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Farmers Deli & Grill,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107808164940301734854"">Houston Beckworth</a>'], 'photo_reference': 'AW30NDz6xbD5hq_gHRHt5W4PZBMlzAUezyfLA1hv3Nc76Tq6usuLk_VgFfsgkmWRS0-tCZIK2k9xmUIYPG0e07hoNhrafpxnAknUK6BSiWraoEHcQvjdKc0aQ2IJ7NB2iVzxHI1iah_o9PCCErfry6kFVMFbYzYlRuF88cQf6peRlNkLKHO8', 'width': 6240}]",ChIJwXADn_tmZIgRyEZkC9ft-ZA,"{'compound_code': '56C6+6H Nashville, TN, USA', 'global_code': '868M56C6+6H'}",,4.3,ChIJwXADn_tmZIgRyEZkC9ft-ZA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",18.0,"900 Rosa L Parks Boulevard #101, Nashville",{'open_now': False},
CLOSED_TEMPORARILY,"{'location': {'lat': 36.1551022, 'lng': -86.78230409999999}, 'viewport': {'northeast': {'lat': 36.1564655302915, 'lng': -86.78088816970849}, 'southwest': {'lat': 36.1537675697085, 'lng': -86.7835861302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Wild Wasabi,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114577144459136813281"">Amari Ashwood</a>'], 'photo_reference': 'AW30NDwtnMhqbzr0E9vUFP-XEw8TQOddeIILLdhB135p74dd7yF6dnHtEuPhcoAS33YMsfba3TUmW2vFZvsCQkBEmLyeQaaz8Qy6ojMu0irSk9-6TqIZPbpZd5bZhnOZNDm2zGN493RZ-uYuDbxBqiemafWrOGi6ThUHa0BPATpfofaSDA_n', 'width': 4032}]",ChIJM9ounrN-ZIgR5TOXwKzWoSo,"{'compound_code': '5649+23 Nashville, TN, USA', 'global_code': '868M5649+23'}",2.0,4.3,ChIJM9ounrN-ZIgR5TOXwKzWoSo,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",713.0,"209 10th Avenue South # 215, Nashville",,True
OPERATIONAL,"{'location': {'lat': 36.15166079999999, 'lng': -86.79918219999999}, 'viewport': {'northeast': {'lat': 36.1529874802915, 'lng': -86.79799591970851}, 'southwest': {'lat': 36.1502895197085, 'lng': -86.80069388029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Amerigo Italian Restaurant,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115391688213784653510"">Amerigo Italian Restaurant</a>'], 'photo_reference': 'AW30NDyjVsCy2_Th1dQrn7BEgzzJpe1lcpVi8h_Jj8E_k0VEBUNK1LsD7ILNlVjUYtzTjhgiR9j6gbyvA4PpmFDklilVJG1FXIB_b9KRLRrE0rZq2COVopAjlv3AnEDXBOX675Q7y_1PT-n8HJV4AdruXoMoPdTVffmBEq1wlkAsW5tWC3nf', 'width': 1800}]",ChIJT67YQpRmZIgRkolp4i5OmmM,"{'compound_code': '5622+M8 Nashville, TN, USA', 'global_code': '868M5622+M8'}",2.0,4.4,ChIJT67YQpRmZIgRkolp4i5OmmM,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2391.0,"1920 West End Avenue, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.1623311, 'lng': -86.7825063}, 'viewport': {'northeast': {'lat': 36.1636189802915, 'lng': -86.78110726970849}, 'southwest': {'lat': 36.1609210197085, 'lng': -86.7838052302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Morton's The Steakhouse,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116726491389523119025"">Morton&#39;s The Steakhouse</a>'], 'photo_reference': 'AW30NDyhFAuOxC7bd7h5oE6F7GNUbN-9cOMxJjWhD5aChEDUEUpXbArzr3WSh6lSqqD4ndBpI0Nxsn1h6Jydf9Lmh2pGNtQLGVlV68HKZn3J7fodYBNr0pZ4v53wLQyS59t8l-Tc1VKheyioy-BTVEq_JiFjIjK_LoxKDKv76BOJtSLPesto', 'width': 1620}]",ChIJu5I-MPZmZIgRlc1ks1SGNuA,"{'compound_code': '5668+WX Nashville, TN, USA', 'global_code': '868M5668+WX'}",4.0,4.2,ChIJu5I-MPZmZIgRlc1ks1SGNuA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",836.0,"618 Church Street, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.1771177, 'lng': -86.750507}, 'viewport': {'northeast': {'lat': 36.1785545302915, 'lng': -86.7491310197085}, 'southwest': {'lat': 36.1758565697085, 'lng': -86.7518289802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Five Points Pizza East,"[{'height': 1333, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118243191592394948218"">Five Points Pizza East</a>'], 'photo_reference': 'AW30NDxOXxW7xNE0qrydJXFmJv0eArNVbXtSe7cWx0-1frTUk5xMP4Hp4ssk6VmHWuEXl1QGGvj3lzjl__rEcWa9BywDkNWlmlcR94V6CpIIy-hrhEtK_75ptn1VIGQGKBGDarwMXL4AtMODAEaWSH42REiLVixDY2d88nap8q3VLAX5j9c3', 'width': 2000}]",ChIJ3cbhlNJnZIgR_l9Xa4lO8rc,"{'compound_code': '56GX+RQ Nashville, TN, USA', 'global_code': '868M56GX+RQ'}",2.0,4.7,ChIJ3cbhlNJnZIgR_l9Xa4lO8rc,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3853.0,"1012 Woodland Street, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.1484171, 'lng': -86.79772439999999}, 'viewport': {'northeast': {'lat': 36.14969233029149, 'lng': -86.7963426197085}, 'southwest': {'lat': 36.14699436970849, 'lng': -86.7990405802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Chef and I,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100987106092435070147"">Tracy Kirk</a>'], 'photo_reference': 'AW30NDwdYPmaPtYEiU87zVi5vkCf_VbG0j_L52uZMWYfwZgmc58OdARtf6EhwPt99Bj4GiIm-EfRih268Qs1c_wLfkv0klqnt5B1KgAbN-Gy21fWddgTnxZf5ytIXQLPDqH9SmDfJrkyObyyeYPWhdx5buqY_JH7OEjZMOZ6x1U61DlPfA22', 'width': 4032}]",ChIJjesHJThwZIgRfhm2QHUWUMI,"{'compound_code': '46X2+9W Nashville, TN, USA', 'global_code': '868M46X2+9W'}",3.0,4.6,ChIJjesHJThwZIgRfhm2QHUWUMI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",803.0,"1922 Adelicia Street, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.1456146, 'lng': -86.8105392}, 'viewport': {'northeast': {'lat': 36.1469724802915, 'lng': -86.8092833197085}, 'southwest': {'lat': 36.1442745197085, 'lng': -86.8119812802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Redlands Grill by J. Alexander's,"[{'height': 2204, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111444671146808251214"">Eric Finkelstein</a>'], 'photo_reference': 'AW30NDzrKtcMcwqB8z4t55Pi0xZQpixm93fC3L5iUpAP7D_09PtTnPoyjSOmFueAwi0gs4akoVupuumBUl9oioo75AWxhMN-Zj5uyn0Hbg2I28sF0baYhG-OYMUcPilyK6eMdwsr0W20eYcHaIbOrpaw734WpUOCJxxmDSDdIwGjjsG0bnTA', 'width': 2873}]",ChIJE3Ayz7pmZIgRb_LgtGYfHJ4,"{'compound_code': '45WQ+6Q Nashville, TN, USA', 'global_code': '868M45WQ+6Q'}",3.0,4.5,ChIJE3Ayz7pmZIgRb_LgtGYfHJ4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1962.0,"2609 West End Avenue, Nashville",{'open_now': True},
