business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,price_level
OPERATIONAL,"{'location': {'lat': 44.04761449999999, 'lng': -123.1391125}, 'viewport': {'northeast': {'lat': 44.0490112302915, 'lng': -123.1378754197085}, 'southwest': {'lat': 44.0463132697085, 'lng': -123.1405733802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108107507462938048769"">Jessica Jones</a>'], 'photo_reference': 'AW30NDwn_2RVy5_qifaOKZji4iRDOb4sVp8QOzHtSSNFzQj4X_nTaHDcf7Fs1m5lBMvY2Hy1oTwfLXbawgy_G2rcGbwCWA1QPrsnEKsmpR12FhPmPuPOXqm_3vVCHX2GArRtqy8zFgxw-VV_sqgURNxEt4behPxpnBASqaY7CAOLAG8eZQMI', 'width': 2560}]",ChIJ-5vvsYYewVQRsjWmgiRKNbg,"{'compound_code': '2VX6+29 Eugene, OR, USA', 'global_code': '84PR2VX6+29'}",4.0,ChIJ-5vvsYYewVQRsjWmgiRKNbg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",270,"3150 West 11th Avenue, Eugene",1.0
OPERATIONAL,"{'location': {'lat': 44.0785834, 'lng': -123.0410925}, 'viewport': {'northeast': {'lat': 44.07995748029149, 'lng': -123.0401329697085}, 'southwest': {'lat': 44.0772595197085, 'lng': -123.0428309302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116404823482994513848"">Amaryllis Zarzosa-Grier (DrakainaLunaris)</a>'], 'photo_reference': 'AW30NDw6p3DLm6_ovJk4xcQiRZTpUOlD6ECfEouRMjm0KLPtZo7UFH-tWVf_NxCl8dYWgQ6TYl0nY1ULFrsYTpGTVP856gr8EuvnpyopPfyApgDD6slVGXUBNz60CqFSGhwkyrudnx26p8S45r8xLGYFTdo7s2lVpwBvmayHB2A3xbizMD_Y', 'width': 4032}]",ChIJd3lbrIjhwFQR1O_pzI_eVAo,"{'compound_code': '3XH5+CH Springfield, OR, USA', 'global_code': '84PR3XH5+CH'}",4.1,ChIJd3lbrIjhwFQR1O_pzI_eVAo,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",197,"Pacific Village Center, 3153 Gateway Street, Springfield",1.0
OPERATIONAL,"{'location': {'lat': 44.0800512, 'lng': -123.0669887}, 'viewport': {'northeast': {'lat': 44.08142548029149, 'lng': -123.0657096197085}, 'southwest': {'lat': 44.0787275197085, 'lng': -123.0684075802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112467928003419009447"">Sara C.</a>'], 'photo_reference': 'AW30NDztlqpwetUn6vBvUyrAaBDzti6qyy_f2XIe-9T0u6pWt1Y6wnOmlx4GGDtvumO6E6c-2vrD3v8HVYTX9efKGyd3mhNUhGj-CTuA9ImOeV2Dbmr0SGGhZ0lFucGE2li76MGb3k1JyLNJJizjXFZOaOhqyojS5ZTRxdjOv_T-oW3nEVJF', 'width': 3024}]",ChIJcXfZ0hviwFQRpTeHf3ClCWo,"{'compound_code': '3WJM+26 Eugene, OR, USA', 'global_code': '84PR3WJM+26'}",4.0,ChIJcXfZ0hviwFQRpTeHf3ClCWo,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",149,"2704 Willakenzie Road, Eugene",1.0
OPERATIONAL,"{'location': {'lat': 44.0461647, 'lng': -123.0665088}, 'viewport': {'northeast': {'lat': 44.0474087802915, 'lng': -123.0651536697085}, 'southwest': {'lat': 44.0447108197085, 'lng': -123.0678516302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Track Town Pizza,{'open_now': True},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101232134586239278795"">Track Town Pizza</a>'], 'photo_reference': 'AW30NDwdaeONgrzBavgr1OqHN0tjAVm59dage4ZIAjoQH691Qtjd3d7P-zwGEwnF7SQrf0vjCp-V4qgbPm8lBxPjqw4My-mY9YqF_r23jvzt7z2rN7D4WHD6ypQ7vMXKe5NiiIBlZPwIV0aSTehVIsIqtXD65wlOrGpXwLQcqUQOMwgcpdLo', 'width': 960}]",ChIJr9M4BiUewVQRf2FugiBHtfo,"{'compound_code': '2WWM+F9 Eugene, OR, USA', 'global_code': '84PR2WWM+F9'}",4.5,ChIJr9M4BiUewVQRf2FugiBHtfo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",986,"1809 Franklin Boulevard, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.0837105, 'lng': -123.0377749}, 'viewport': {'northeast': {'lat': 44.0852323802915, 'lng': -123.0364969697085}, 'southwest': {'lat': 44.0825344197085, 'lng': -123.0391949302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Outback Steakhouse,{'open_now': True},"[{'height': 1236, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112471416646801815583"">Scott Peterson</a>'], 'photo_reference': 'AW30NDw6NXV1HbBGQKTp8oMVOFaNR85-r6C1qtOHNC5m5nO0MwsjKLSx_4rs_gloRINWb66RcPPBDor5JP92gXwczCba3akYwS3CUKCOs4Vue8v6gsjOWd_oZQxhI5UXixLRzK-oTtDAHgOqWTiBroG5tg1hSMlE2uOETbU9_z5NYFkvLNts', 'width': 2543}]",ChIJdekSoYDhwFQR5rVI4Wzpbi8,"{'compound_code': '3XM6+FV Springfield, OR, USA', 'global_code': '84PR3XM6+FV'}",4.0,ChIJdekSoYDhwFQR5rVI4Wzpbi8,GOOGLE,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1484,"3463 Hutton Street, Springfield",2.0
OPERATIONAL,"{'location': {'lat': 44.046946, 'lng': -123.0344366}, 'viewport': {'northeast': {'lat': 44.0480971, 'lng': -123.0332037697085}, 'southwest': {'lat': 44.04349269999999, 'lng': -123.0359017302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Roaring Rapids Pizza Company,{'open_now': True},"[{'height': 1153, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114927972401625774858"">Roaring Rapids Pizza Company</a>'], 'photo_reference': 'AW30NDyG-GBbLTTm_-ODl6uZFrKcOqU3SNCzMs4bW0WHMWoXlAldXrIhEP-JPyo5BiPv99yg2BZdO2GHVTjH7E-zG1DN4NdPEeJKRXfHNtTbOLOTrb-V0xeyb47KydEdv8Am_UI43JWFWlIc61UOitsA2ClLQoxd4ILRDHcV8nCo5-Dmiaew', 'width': 2048}]",ChIJQ4x_Zs3hwFQRPIzwPPbkVVs,"{'compound_code': '2XW8+Q6 Eugene, OR, USA', 'global_code': '84PR2XW8+Q6'}",4.2,ChIJQ4x_Zs3hwFQRPIzwPPbkVVs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1650,"4006 Franklin Boulevard, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.0519395, 'lng': -123.1053172}, 'viewport': {'northeast': {'lat': 44.0534043802915, 'lng': -123.1040662697085}, 'southwest': {'lat': 44.0507064197085, 'lng': -123.1067642302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Fisherman's Market,{'open_now': True},"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109858893442998581451"">Fisherman&#39;s Market</a>'], 'photo_reference': 'AW30NDxVpvK4lvkyAd8S8a7-uqNmIIH-47P9dXyPdv7z_5wPphcLzh20GfnytWxiLvM_UHyAdScAv64eEWReYOiz2MaT9ahg8CmK4RaafdNbot3kzh7q9F1UTcR0fcfbOSaT1W2Cjd7nrMRmCkqeOHK6Kx4CK0Od6_ri2_O3YRAA4aqvra_Z', 'width': 1080}]",ChIJk-Ol_XEewVQRQ0FvXAlR_lo,"{'compound_code': '3V2V+QV Eugene, OR, USA', 'global_code': '84PR3V2V+QV'}",4.6,ChIJk-Ol_XEewVQRQ0FvXAlR_lo,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2671,"830 West 7th Avenue, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.0448954, 'lng': -123.0738081}, 'viewport': {'northeast': {'lat': 44.04621358029151, 'lng': -123.0728660197085}, 'southwest': {'lat': 44.04351561970851, 'lng': -123.0755639802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 766, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103045413286939197379"">Subway</a>'], 'photo_reference': 'AW30NDyl9dGrX1PdsVDg6Ud0JaXfBi8sqaoxUU1wOKPdStLSb1X8sPDTpBvFgf9yq8Fjo39WY_UyEYF70qi_nVd097wzF3KxfX60YInDqHTrw36BtCQHZ5YHry6bRWFhp2GoFyxz0y2SF6b9Iy2KhqFplTQsToio4Tq9p7TbgeuN3kT3Jlci', 'width': 766}]",ChIJF0M4rzsewVQRgp7sOOyP3ZA,"{'compound_code': '2WVG+XF Eugene, OR, USA', 'global_code': '84PR2WVG+XF'}",3.1,ChIJF0M4rzsewVQRgp7sOOyP3ZA,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",24,"1222 East 13th Avenue, Eugene",1.0
OPERATIONAL,"{'location': {'lat': 44.0828497, 'lng': -123.039702}, 'viewport': {'northeast': {'lat': 44.08421163029149, 'lng': -123.0383729197085}, 'southwest': {'lat': 44.08151366970849, 'lng': -123.0410708802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hop Valley Brewing Company,{'open_now': True},"[{'height': 1333, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107016277929248740786"">Hop Valley Brewing Company</a>'], 'photo_reference': 'AW30NDyJzS80BEJGMy6l4eUD226LVnmVx2nQr60u6AJWfZBpunGxe7LHltYnFYtjvqj0zpQr-ABCI4eoVorua26KiD2mgXG6GqU8bFnxFXuvHPAViw-hzGhogaIub_yE8WRkWZd6ktwZ7f_Wvm_RtwbMcZhraZRqx_lME7uFnCjzriLdsW6j', 'width': 2000}]",ChIJiTYEUYfhwFQRmh1QGVtFvAc,"{'compound_code': '3XM6+44 Springfield, OR, USA', 'global_code': '84PR3XM6+44'}",4.3,ChIJiTYEUYfhwFQRmh1QGVtFvAc,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",665,"980 Kruse Way, Springfield",
OPERATIONAL,"{'location': {'lat': 44.0602454, 'lng': -122.9986712}, 'viewport': {'northeast': {'lat': 44.0615448302915, 'lng': -122.9972395197085}, 'southwest': {'lat': 44.0588468697085, 'lng': -122.9999374802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104164967542574057094"">Joe “CJ” James</a>'], 'photo_reference': 'AW30NDxdA9VW85gOcMEm0VeLoaWtV9Wkm90iaE2Np4lCJIL38HMqboiHVYZ-4f4Bv1qPKKhLd49q13Tz5vbyZoax4jA_B6gz_Y5AAeT_oFFBN8ibhlQZJN8LU1fIDDRWSp7Ik4wM7IiCtTSzVDv2CPXzzrDHYEH0xnwjmlmuivy5spgLMLyP', 'width': 5312}]",ChIJVbpguADhwFQR4ozx4qHnnsQ,"{'compound_code': '3262+3G Springfield, OR, USA', 'global_code': '84PV3262+3G'}",3.7,ChIJVbpguADhwFQR4ozx4qHnnsQ,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",189,"1657 Mohawk Boulevard, Springfield",1.0
OPERATIONAL,"{'location': {'lat': 44.0842844, 'lng': -123.1550176}, 'viewport': {'northeast': {'lat': 44.0855391302915, 'lng': -123.1538008197085}, 'southwest': {'lat': 44.0828411697085, 'lng': -123.1564987802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106033026985397510165"">Brian Hahn</a>'], 'photo_reference': 'AW30NDwbWxYbvBhgSYHLblXNgx5tsRGGZzBAjhBBs5vfI6WAC3s9FZT61gyEWVQpkkksRdaJp43w3CFcESQv9LdpJhliRlhcAptQtorJIm6KVdrpkI9MQRdLSJOIEtPX2LC_77or1f3kw2O8Qn_WBUOBcBRZeT-GhpFwxODuQIDQBJByNtmy', 'width': 2592}]",ChIJw64x1KcdwVQRaCl5auDFJTw,"{'compound_code': '3RMV+PX Eugene, OR, USA', 'global_code': '84PR3RMV+PX'}",3.8,ChIJw64x1KcdwVQRaCl5auDFJTw,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",478,"1985 Empire Park Drive, Eugene",1.0
OPERATIONAL,"{'location': {'lat': 44.0402603, 'lng': -123.1179903}, 'viewport': {'northeast': {'lat': 44.0415343802915, 'lng': -123.1166431697085}, 'southwest': {'lat': 44.0388364197085, 'lng': -123.1193411302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 3920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114166442954626644312"">Garrett Davis</a>'], 'photo_reference': 'AW30NDyF3kSm9riuynXy5ZgnV6jv0kPS34NJZnMFUpwX4lkWlTa52lb7K74qp05TTknQ3zbjINtPfpnXoc99jpZnXKUjr4_it7BLPgSR1mGLuK6UeostVq0cr5ZrchPTjUb-s3qrPCZsDz9O7aBifqyfAokYNMKlwfXGMof7qNpmGg6ieSkm', 'width': 5584}]",ChIJp6w6Z4oewVQRVITn2giPXFA,"{'compound_code': '2VRJ+4R Eugene, OR, USA', 'global_code': '84PR2VRJ+4R'}",3.9,ChIJp6w6Z4oewVQRVITn2giPXFA,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",138,"1720 West 18th Avenue, Eugene",1.0
OPERATIONAL,"{'location': {'lat': 44.0517935, 'lng': -123.1122971}, 'viewport': {'northeast': {'lat': 44.0532149802915, 'lng': -123.1110522697085}, 'southwest': {'lat': 44.0505170197085, 'lng': -123.1137502302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cornbread Café,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105658751375658098788"">Cody DeFrate</a>'], 'photo_reference': 'AW30NDxE7vZm6iPX9JkQlY8wSJu1Z7QQZgYQkhvWO7KBcUQ-JKHVbNQs9EUQSsWoD_WRW0T0-3L372MCgYUL1ftBIjCfP5qr96R-ZD_x6zmyyAUXAN9bN7aGnJvZGxf78zpMetpfdNt_0Xll7iHLxpHeBszbJ4Opqrn6WlbKStv1OtOPeOF-', 'width': 4032}]",ChIJJc3ANkAewVQRuAZA6IX0fEA,"{'compound_code': '3V2Q+P3 Eugene, OR, USA', 'global_code': '84PR3V2Q+P3'}",4.6,ChIJJc3ANkAewVQRuAZA6IX0fEA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1868,"1290 West 7th Avenue, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.0468157, 'lng': -122.9302126}, 'viewport': {'northeast': {'lat': 44.0480769802915, 'lng': -122.9287861197085}, 'southwest': {'lat': 44.0453790197085, 'lng': -122.9314840802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116839431988415128069"">Steve W</a>'], 'photo_reference': 'AW30NDyggvwiEqqKHFmsqURjRIak3SCuA-vOzSbGSPFbCcl8u8iE8BliV8yz9Wx7GuRNBfyG710xkrzpkWKdq7C96XyHXCsyFAKvly8CCrXkhWzEuYgyMakWxy3br_II0jRzeSjPwZCedOkw2f1kYV81qM9JksCcg17mwxcIijY_n6yFo2uu', 'width': 4032}]",ChIJb4gPe6XgwFQR2NWtH_8jRJ0,"{'compound_code': '23W9+PW Springfield, OR, USA', 'global_code': '84PV23W9+PW'}",3.8,ChIJb4gPe6XgwFQR2NWtH_8jRJ0,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",126,"5630 Main Street, Springfield",1.0
OPERATIONAL,"{'location': {'lat': 44.05770329999999, 'lng': -122.9883102}, 'viewport': {'northeast': {'lat': 44.0590899302915, 'lng': -122.9871484197085}, 'southwest': {'lat': 44.0563919697085, 'lng': -122.9898463802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109068718531244681576"">Andy’s Retail Exploration</a>'], 'photo_reference': 'AW30NDy5ZTDvPxAHq8JM0dqwdgWCCRPDkv4b3jRUMcRLfMbvchRZjdndK7iqZA-BZt4_3xbzofq1fEe5oZss5pJzg0-DwbcO7oMX-24ilw9rvfasW7bQN_sGDshSQh8TlVUgXBmS3pi0Sqqp7XE-Iky-7k3sFBuc2PuGjuHp54nZLxCR1sme', 'width': 4032}]",ChIJZZ870f3gwFQRVFVgltReKRE,"{'compound_code': '3256+3M Springfield, OR, USA', 'global_code': '84PV3256+3M'}",3.5,ChIJZZ870f3gwFQRVFVgltReKRE,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",48,"2659 Olympic Street, Springfield",1.0
OPERATIONAL,"{'location': {'lat': 44.0514259, 'lng': -123.1056238}, 'viewport': {'northeast': {'lat': 44.0528519302915, 'lng': -123.1041405197085}, 'southwest': {'lat': 44.0501539697085, 'lng': -123.1068384802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Laughing Planet,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108296100729039511515"">Janetta Zeimetz</a>'], 'photo_reference': 'AW30NDzy1FWKxqan1UF4D_73CDS-ZCBnFURPwfvNBKF2iaCO_jI04Src76Fzp_h2LgYF2DcH2VSsDuT19pKasQAXnTUPpK-Ng6j8mN9UK5w3109nknF9yRXZpbY-97XC6uXRlaoaI7pGnyqCmCY1mSJtR7RVwKE6YCbfX4WtT6e5qxZlpoV5', 'width': 4032}]",ChIJEfkcGm4ewVQRCL6sW2cwjpk,"{'compound_code': '3V2V+HQ Eugene, OR, USA', 'global_code': '84PR3V2V+HQ'}",4.5,ChIJEfkcGm4ewVQRCL6sW2cwjpk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",768,"760 Blair Boulevard, Eugene",1.0
OPERATIONAL,"{'location': {'lat': 44.0790861, 'lng': -123.0677444}, 'viewport': {'northeast': {'lat': 44.0806487802915, 'lng': -123.0665457697085}, 'southwest': {'lat': 44.0779508197085, 'lng': -123.0692437302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Papa's Pizza Parlor,{'open_now': True},"[{'height': 430, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102291125942495043522"">Papa&#39;s Pizza Parlor</a>'], 'photo_reference': 'AW30NDy_dP4Bex3XXYAK3msSLFdx2xiXhQDjUedQ1_MS_SsBwb3deuzAj-JkMpPDv7Fd-6Jj9QxzoOhXNX0BC5lxg-ACI3h3mb2zd2KK-_cm_WkqwLongLE3DF1IBIgc5AeMikTSjKMS104-TFiPbt1xWt2EroCZEaX_K8yK_Ru1AvuDWIzi', 'width': 800}]",ChIJpdOutR7iwFQRZ3bQrRaT9ew,"{'compound_code': '3WHJ+JW Eugene, OR, USA', 'global_code': '84PR3WHJ+JW'}",4.1,ChIJpdOutR7iwFQRZ3bQrRaT9ew,GOOGLE,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1300,"1577 Coburg Road, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.05249389999999, 'lng': -123.1001181}, 'viewport': {'northeast': {'lat': 44.0537679302915, 'lng': -123.0987455197085}, 'southwest': {'lat': 44.0510699697085, 'lng': -123.1014434802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Five Guys,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110280008321584074912"">Shoi Suyama</a>'], 'photo_reference': 'AW30NDyG4SHyiRDToPVs01qVRZmxQV0pfwnMabqVRnxMewCpJn0nvZ08FigFE20hSckLfOADo6rsGhlfuRXr8bfQYpQmJtRQqXXejiWMR4cvX-53d0vperon7THZNFNvzJi8vWg2IxENBxAY1zZXy5hoj-hJBSoYuMgb6bcrjqUei9faco5l', 'width': 4032}]",ChIJswlLbW0ewVQRqEcNPylhV3g,"{'compound_code': '3V2X+XX Eugene, OR, USA', 'global_code': '84PR3V2X+XX'}",4.3,ChIJswlLbW0ewVQRqEcNPylhV3g,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1413,"495 West 7th Avenue Suite 100, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.0501775, 'lng': -123.0840164}, 'viewport': {'northeast': {'lat': 44.0515391302915, 'lng': -123.0825505197085}, 'southwest': {'lat': 44.04884116970851, 'lng': -123.0852484802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pizza Hut,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107511252506784367008"">Irma “Rome&#39;” Cabrera</a>'], 'photo_reference': 'AW30NDxsDJosD5DHwEPIXfhOlEVhBGamin5qrDNHmax8EGRDzZlFfhxWS6T_nmGGir8QzDwNw_GLR3WLCkCYn1w2iJ4x_EutfDX9CoYCt-djmuRZx693FcVHWtSvkVl576c0rgNvtuJq1YoAmuxKqRjLnhucIH-WVmGQ5M4h9WBt7wMf-Hez', 'width': 3264}]",ChIJ7YwHdBYewVQRaFBG0_YHYYk,"{'compound_code': '3W28+39 Eugene, OR, USA', 'global_code': '84PR3W28+39'}",3.7,ChIJ7YwHdBYewVQRaFBG0_YHYYk,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",209,"579 East Broadway, Eugene",1.0
OPERATIONAL,"{'location': {'lat': 44.06020669999999, 'lng': -123.0802635}, 'viewport': {'northeast': {'lat': 44.0614619802915, 'lng': -123.0788201197085}, 'southwest': {'lat': 44.0587640197085, 'lng': -123.0815180802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,The Cooler | Restaurant & Bar,{'open_now': True},"[{'height': 315, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108365774830553789849"">The Cooler | Restaurant &amp; Bar</a>'], 'photo_reference': 'AW30NDzoXM7vPgJKGvTNO9T7FDT49YqUC24yTnPDooY0-eew6ATPQNuBqoKniMbBhQsi7p6cEmFrSSH2GXK8I7GWqGTfJ2Rp5IA2pXd1UicKr-g77kVf0lJZOV7p4vocRSvnJyl15ldaNS6NjYDpRO44vbp5e75w-SkrB_TKZLOCoZ-CfjIZ', 'width': 851}]",ChIJKduSqgQewVQRaTpVo_olJ7U,"{'compound_code': '3W69+3V Eugene, OR, USA', 'global_code': '84PR3W69+3V'}",4.1,ChIJKduSqgQewVQRaTpVo_olJ7U,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",626,"20 Centennial Loop, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.069805, 'lng': -123.18038}, 'viewport': {'northeast': {'lat': 44.0711127302915, 'lng': -123.1789748697085}, 'southwest': {'lat': 44.0684147697085, 'lng': -123.1816728302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Little Caesars Pizza,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105429207740530895530"">Joshua Delker</a>'], 'photo_reference': 'AW30NDx22MkKFYKasOPNrwx8fv3tHohq5wrU2qCx9DFRXtRTwTMUSAkLiIJq5E4J1mnrC3ZPsmNMB1IS7SBgRtgF-lVckoP2WvWg8Gwdd8vcPfibVwhnH0lcCwbHg4EZceIsAFV8rw4Yjm-tltg0sdwRbkcubBDDZvWdNsJW0YC3BnarrNeA', 'width': 4032}]",ChIJYStZPFscwVQRCmh71vACCiI,"{'compound_code': '3R99+WR Eugene, OR, USA', 'global_code': '84PR3R99+WR'}",3.6,ChIJYStZPFscwVQRCmh71vACCiI,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",320,"4768 Royal Avenue, Eugene",1.0
