business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,price_level
OPERATIONAL,"{'location': {'lat': 37.6935021, 'lng': -122.4656097}, 'viewport': {'northeast': {'lat': 37.69479363029149, 'lng': -122.4642607197085}, 'southwest': {'lat': 37.69209566970849, 'lng': -122.4669586802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Fil-Am Cuisine,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100965557203657746245"">Dharma M</a>'], 'photo_reference': 'AW30NDzovJhglACMzNfYsfqGx1Cm0WmvXPg1z6S87pxcJdP3G9w3pADvWWIBgLZTmsG3TzPHQHF7CO83RzXtDdYFUi-Fvzo4KpUojf_m32lSlNsJynAdlcSylnxwLjuN3bBlwQjo5VUXC-G3G0G4fDZ47rVXie8WnvbRbMc8yGQqCEyG7hAE', 'width': 3000}]",ChIJMRjOTBJ8j4AR4-n4c_yOwVY,"{'compound_code': 'MGVM+CQ Daly City, CA, USA', 'global_code': '849VMGVM+CQ'}",4.5,ChIJMRjOTBJ8j4AR4-n4c_yOwVY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",790.0,"66 School Street, Daly City",,1.0
OPERATIONAL,"{'location': {'lat': 37.711089, 'lng': -122.4668648}, 'viewport': {'northeast': {'lat': 37.7124215802915, 'lng': -122.4656079197085}, 'southwest': {'lat': 37.70972361970851, 'lng': -122.4683058802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Extreme Pizza,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101320979956022500699"">Jack C</a>'], 'photo_reference': 'AW30NDwcU3o0EyiQLZ-x0t0yKueZoTSdMkJwKLYes0jDnvCkquZ5ARarTgRCoWAbyCMsDyEWhtXvdf05yWgyrjhnJ6iXm15uu8xeUCGJz7Udu0I78kNl8Blfb_rqcZhbMHZRCmEXugJfq6jiAfDbuWY9-azzLPnYY1QejeudOWgyp-aNrn-Q', 'width': 3024}]",ChIJuRpgnzd8j4ARniR5sI-OPwo,"{'compound_code': 'PG6M+C7 Merced Heights, San Francisco, CA, USA', 'global_code': '849VPG6M+C7'}",3.7,ChIJuRpgnzd8j4ARniR5sI-OPwo,GOOGLE,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",132.0,"3911 Alemany Boulevard, San Francisco",,2.0
OPERATIONAL,"{'location': {'lat': 37.7074507, 'lng': -122.4558133}, 'viewport': {'northeast': {'lat': 37.7088991302915, 'lng': -122.4545384697085}, 'southwest': {'lat': 37.7062011697085, 'lng': -122.4572364302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Thai Power Restaurant,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116307281101062914676"">Hamilton Cline</a>'], 'photo_reference': 'AW30NDznin1TkL18ED4fosjaFovCqTj6-fBjGzsmO5SFBhJfJtZluymUH0Qc-rDbdiqwybf9qw9aj1vo--vv24PsrQD4OsBIfCH6YOYKQVj5vDyU2WByZCOo6zZbG59627Onev8oTJXYPsS_SK5_ovfkGDojkQXXYvLox98e9gDFhSHayumB', 'width': 4608}]",ChIJaWv_cSN8j4ARAL2A5izzdv4,"{'compound_code': 'PG4V+XM Daly City, CA, USA', 'global_code': '849VPG4V+XM'}",3.2,ChIJaWv_cSN8j4ARAL2A5izzdv4,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",35.0,"6057 Mission Street #2007, Daly City",,
OPERATIONAL,"{'location': {'lat': 37.687364, 'lng': -122.4727103}, 'viewport': {'northeast': {'lat': 37.68876863029149, 'lng': -122.4713487197085}, 'southwest': {'lat': 37.68607066970849, 'lng': -122.4740466802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Taqueria Maria,{'open_now': True},"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114801170749519908100"">Milo Conway</a>'], 'photo_reference': 'AW30NDypJRcaxmUBK-ZJLaX6ZoerbO3lpbUvThqvzWXSEJvxyfHStc7S_9HBkH1AwyZSSZtU7YLZdnqGllP6iA6CDc9oS_jryq8sH0_SZB50V6Ds4LV1c-7JNCE-bmaBz5aTEo9gteX_B6eXu2VUGZs7slLunuVW73_QviTkUysNMmqqlIfY', 'width': 4048}]",ChIJ8ymzWXJ8j4AR0w5Dk4LBZ3Q,"{'compound_code': 'MGPG+WW Daly City, CA, USA', 'global_code': '849VMGPG+WW'}",4.1,ChIJ8ymzWXJ8j4AR0w5Dk4LBZ3Q,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",49.0,"1968, 1618 Sullivan Avenue UNIT 102, Daly City",,1.0
OPERATIONAL,"{'location': {'lat': 37.6931607, 'lng': -122.4720459}, 'viewport': {'northeast': {'lat': 37.6945629802915, 'lng': -122.4706965197085}, 'southwest': {'lat': 37.6918650197085, 'lng': -122.4733944802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Miss Tomato Sandwiches and liquor,{'open_now': True},"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102084008078103895536"">Joshua Hample</a>'], 'photo_reference': 'AW30NDygsBu1G4fJLHE1ma_NhPBxMLQuZTLNVO34eox0nCNJsVCMqZaDVx9GSSwZ1I2Hc0XUPo0ZoEfnpi7zpEhjyEgnJYrA-M4GVHOsnOFGx7ljN0Or1fKHocNWTw3ZV0d1SrqNfj0NxX4wJUlGk4mZzAL8X6SiETurSxnFEFCpalA-CqS7', 'width': 4032}]",ChIJj0ixiWx8j4AR2v5O5ceLP1g,"{'compound_code': 'MGVH+75 Daly City, CA, USA', 'global_code': '849VMGVH+75'}",4.5,ChIJj0ixiWx8j4AR2v5O5ceLP1g,GOOGLE,"['liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",104.0,"199 87th Street, Daly City",,1.0
OPERATIONAL,"{'location': {'lat': 37.6898814, 'lng': -122.466113}, 'viewport': {'northeast': {'lat': 37.6911808302915, 'lng': -122.4647783197085}, 'southwest': {'lat': 37.6884828697085, 'lng': -122.4674762802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Al Fin Restaurant,{'open_now': True},"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106275266299188329063"">Al Fin Restaurant</a>'], 'photo_reference': 'AW30NDzmZW-YNsHieZAIg0g1JmTHoHXc_fR1w3eLWbY84lFEHnbK-x66nci8ZettfU8J0Ncm1jp_2cn6f3sy7CVeBv3cTT3-gm2ZTAcm6WfI6apdTFhzgNuD9VLhA8-BtXtFdWiX4arNVO_MQiTYCoB3POPCIDf68jnFrLROsyCxHJZU5d9G', 'width': 1500}]",ChIJ2fGzow18j4AR1gRdwOd4Y50,"{'compound_code': 'MGQM+XH Daly City, CA, USA', 'global_code': '849VMGQM+XH'}",4.0,ChIJ2fGzow18j4AR1gRdwOd4Y50,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",243.0,"7398 Mission Street, Daly City",,1.0
OPERATIONAL,"{'location': {'lat': 37.6993815, 'lng': -122.4646462}, 'viewport': {'northeast': {'lat': 37.7007794802915, 'lng': -122.4634100197085}, 'southwest': {'lat': 37.6980815197085, 'lng': -122.4661079802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Papa Ray's Pizza,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111021898385555386851"">Papa Ray&#39;s Pizza</a>'], 'photo_reference': 'AW30NDzovAb3oAcWBE_by_KC1YvetPb7MNTVrDtGgNqzzadG2fP-_QM8a1-Lb_AxRHuKsyiBdrx8q-UsPkwCYODXqs7fUwt9Olr7f_U_FFzgL-pF8sS_XAX9jaO7USQkCshlum67ICfnCvm0KdhnykFlie04NRdlyIknI5_NrNhcqiesdtlF', 'width': 4032}]",ChIJR7gzxBV8j4AR2G_XEVdA5Pw,"{'compound_code': 'MGXP+Q4 Daly City, CA, USA', 'global_code': '849VMGXP+Q4'}",3.9,ChIJR7gzxBV8j4AR2G_XEVdA5Pw,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",92.0,"301 Miriam Street Suite B, Daly City",,2.0
OPERATIONAL,"{'location': {'lat': 37.6982434, 'lng': -122.4644407}, 'viewport': {'northeast': {'lat': 37.69958473029151, 'lng': -122.4630373697085}, 'southwest': {'lat': 37.69688676970851, 'lng': -122.4657353302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tselogs,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104679455717583793533"">Mark Castillo</a>'], 'photo_reference': 'AW30NDwr00dfkTuu_eI_BtiL2cos9okqchRZoaByccYrWw2Ovt0L39x57ROInMKH-3y6J8uQkVQMyrVRwVgyhL3PeeXmvgGx9Ztkq00HSikZnvg3iQcYGQINX8ZjZ3afO2x0WJqsX1i_9eVHIBpXPgOdpAPtHenRgyg3RYqn0hpOwIw-HJeB', 'width': 4032}]",ChIJMw0UBA18j4ARmcSetSq8Fvw,"{'compound_code': 'MGXP+76 Daly City, CA, USA', 'global_code': '849VMGXP+76'}",4.4,ChIJMw0UBA18j4ARmcSetSq8Fvw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",356.0,"6860 Mission Street, Daly City",,
OPERATIONAL,"{'location': {'lat': 37.696969, 'lng': -122.4630496}, 'viewport': {'northeast': {'lat': 37.6983879802915, 'lng': -122.4617535197085}, 'southwest': {'lat': 37.6956900197085, 'lng': -122.4644514802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Red Bowl Noodles,{'open_now': True},"[{'height': 9000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105403939525392995024"">Jovan Kun</a>'], 'photo_reference': 'AW30NDzpSiIPiJRgdmTZLuk0WTTMDXrse2Pvc2CFep2xBbKnswx35W8GJ9IxAxawf4qbJEPQF-myaDP0WxUsHAaWutdA3jwwp3aFVWQKkMRhqT-lEy_eK9XNd_r6okQSCf5fgjYe9QNIoVIl06yIHz9q_hgXDi0bD3US4GEBT7TR8D4vuGhj', 'width': 12000}]",ChIJo5BmrBZ8j4ARw7UqLkFaRdk,"{'compound_code': 'MGWP+QQ Daly City, CA, USA', 'global_code': '849VMGWP+QQ'}",4.0,ChIJo5BmrBZ8j4ARw7UqLkFaRdk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",251.0,"6917 Mission Street, Daly City",,1.0
OPERATIONAL,"{'location': {'lat': 37.705361, 'lng': -122.461587}, 'viewport': {'northeast': {'lat': 37.7067745302915, 'lng': -122.4603272697085}, 'southwest': {'lat': 37.7040765697085, 'lng': -122.4630252302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Mekeni Restaurant,{'open_now': False},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107103576310080238585"">Mekeni Restaurant</a>'], 'photo_reference': 'AW30NDxiG_RXn8anKK6XTcMg_cWw8CDrt0YSAcyhIfW99rvCg3UGb57KpNzqzztf1a-xl7-_zwvWhvKhWcHEssQciSmWMIHffhpKRSoHx5a8C4XmccpIRQ66JVkrxVnmR1A2mwHd-WR8CJoG1hGtwQ9m1vosau-H298JUMYsY-dhFk1lhq1g', 'width': 6000}]",ChIJR0jVQjx8j4AR3YiaBWEd4GQ,"{'compound_code': 'PG4Q+49 Daly City, CA, USA', 'global_code': '849VPG4Q+49'}",4.1,ChIJR0jVQjx8j4AR3YiaBWEd4GQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",56.0,"6339 Mission Street, Daly City",,1.0
OPERATIONAL,"{'location': {'lat': 37.7066308, 'lng': -122.4600177}, 'viewport': {'northeast': {'lat': 37.70805653029149, 'lng': -122.4583377197085}, 'southwest': {'lat': 37.7053585697085, 'lng': -122.4610356802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Goldilocks Bakeshop and Restaurant,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108193614477417210018"">William Bu</a>'], 'photo_reference': 'AW30NDweQX3pFDHNNeMTfr8jWZEgtI4rNPNg7Uu4Dy4TOKypoJyGnWuW-VRVOVac3AuI1pm9q39V6drL-XM4TSAFwk4zfV6qn7NkUzqsH3LuUMKOYdJYV2p1HvJeBIPRNOS9Iuh0bZtFvcUV2nEaudTu8dW-ZzmrdzweSmPM7aoMZQUYN7VF', 'width': 4000}]",ChIJY6w7mjx8j4ARPlfRuWRUOAs,"{'compound_code': 'PG4Q+MX Daly City, CA, USA', 'global_code': '849VPG4Q+MX'}",4.1,ChIJY6w7mjx8j4ARPlfRuWRUOAs,GOOGLE,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",221.0,"6222 Mission Street, Daly City",,2.0
OPERATIONAL,"{'location': {'lat': 37.69291, 'lng': -122.475123}, 'viewport': {'northeast': {'lat': 37.6943354302915, 'lng': -122.4737438697085}, 'southwest': {'lat': 37.6916374697085, 'lng': -122.4764418302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Mr. Pizza Man,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102790852704643306710"">Leandro Santana</a>'], 'photo_reference': 'AW30NDxKTB9QTh37oRVzo9Mf-3iOjl5Jm2baxrOUOdOQCh_AjkGK620RJn7RBVtzm9CE-gDtJ_I4iXmt_UXi008DUxAjKEwj8GsVWFCaL1QZWIN0uTJ9rM55l4RIhBAjtlZN04XGzhUKER8HzEktPX-pMv0UtY_8-AYEV3YhFEqEr3ZWM2ti', 'width': 4032}]",ChIJh3Miqm58j4ARXY4O0hskbbw,"{'compound_code': 'MGVF+5X Daly City, CA, USA', 'global_code': '849VMGVF+5X'}",4.3,ChIJh3Miqm58j4ARXY4O0hskbbw,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",253.0,"321 87th Street, Daly City",,2.0
OPERATIONAL,"{'location': {'lat': 37.690044, 'lng': -122.4616104}, 'viewport': {'northeast': {'lat': 37.6913788802915, 'lng': -122.4601841697085}, 'southwest': {'lat': 37.6886809197085, 'lng': -122.4628821302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,Shell,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106552406177490573405"">Teresa Kuo</a>'], 'photo_reference': 'AW30NDyuk1EqKJmvPWl243aKOaMsUSduQnDcFUPq6F_ITUEk-6HgpdVauHfN57OLV0eR0E4JTxo1W9yrKCFv4R9Jlb6cDGx21i5a7TIws2qFcMYgvmuAigXTfrDTDguNDwKuWbCYEuVm89IeSCLOAyiKx11p0ZU-eWXcCJfpstOzJ27tee9r', 'width': 3024}]",ChIJu58A-A58j4ARKenqzwcCjEA,"{'compound_code': 'MGRQ+29 Daly City, CA, USA', 'global_code': '849VMGRQ+29'}",3.3,ChIJu58A-A58j4ARKenqzwcCjEA,GOOGLE,"['gas_station', 'convenience_store', 'atm', 'car_wash', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",71.0,"950 Hillside Boulevard, Daly City",,2.0
OPERATIONAL,"{'location': {'lat': 37.6980057, 'lng': -122.4809455}, 'viewport': {'northeast': {'lat': 37.69946038029151, 'lng': -122.4796450697085}, 'southwest': {'lat': 37.69676241970851, 'lng': -122.4823430302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Shaking Crab,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100833798942505979125"">Audrey</a>'], 'photo_reference': 'AW30NDwvxYMy5mAclfTwXRrx4QHwyTgDXsyY7DZwNFSfX6oTVlkhSurVZzJgqvuwlIppEKp4Z8hHKwYPpeNtcj_urJc_YUx1tjfhEJPXcrqSDeo57613-lUNiyxXHQEQ2iH-eeuvUdahwoEwoXQIodnrG0-0WNYgeBUF-LLpzvPQUcrJWOEa', 'width': 3024}]",ChIJLz3OK118j4ARce109CngBks,"{'compound_code': 'MGX9+6J Daly City, CA, USA', 'global_code': '849VMGX9+6J'}",4.2,ChIJLz3OK118j4ARce109CngBks,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",454.0,"25 Southgate Avenue, Daly City",,2.0
OPERATIONAL,"{'location': {'lat': 37.6994444, 'lng': -122.4822222}, 'viewport': {'northeast': {'lat': 37.7007665302915, 'lng': -122.4809682197085}, 'southwest': {'lat': 37.6980685697085, 'lng': -122.4836661802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Blue Line Pizza,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103395240183923430393"">P.</a>'], 'photo_reference': 'AW30NDwCqTEwIhbIlA21u_A3Npq04l7DoizNcexZXannuRTWYvvSTn1i4plHkj3NpeyEVkI2vRk_dMWfgKnyat78C-RNm27j8bWNuMhVV0JhhG9VCL1zChAKIkrSJLV_gUI2N-Cv0tGaJXVspRlrg9wrQgioVXdvhniO3obC5fKldpcgCy5r', 'width': 4000}]",ChIJ7ebRlFx8j4ARKuxfgkVUB7I,"{'compound_code': 'MGX9+Q4 Daly City, CA, USA', 'global_code': '849VMGX9+Q4'}",4.3,ChIJ7ebRlFx8j4ARKuxfgkVUB7I,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",410.0,"511 Westlake Center, Daly City",,2.0
OPERATIONAL,"{'location': {'lat': 37.7015462, 'lng': -122.4821291}, 'viewport': {'northeast': {'lat': 37.7029557302915, 'lng': -122.4808593197085}, 'southwest': {'lat': 37.7002577697085, 'lng': -122.4835572802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Nation's Giant Hamburgers & Great Pies,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114543378064999712103"">Yuji Goto</a>'], 'photo_reference': 'AW30NDzKSneg_yBZr2bm_Vtjn0wDyqI1afz1Hj9BJi-tXayzOYmIzOeOr1hPleuDMg7dTduC7OSEANssU2mHm9lMbjEkLEgUhgDKb5FMrkSUzBYcA5fX3LFjP8LZOp57FvFbf80j1U9cj3un7A88rjHP3J5A1woFfBDwgWMkE1r60E-UXlWU', 'width': 4032}]",ChIJLwUinFt8j4ARlavAOyaDfk0,"{'compound_code': 'PG29+J4 Daly City, CA, USA', 'global_code': '849VPG29+J4'}",4.1,ChIJLwUinFt8j4ARlavAOyaDfk0,GOOGLE,"['meal_takeaway', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1220.0,"201 Westlake Center, Daly City",,1.0
OPERATIONAL,"{'location': {'lat': 37.6992968, 'lng': -122.4822447}, 'viewport': {'northeast': {'lat': 37.7006172802915, 'lng': -122.4809458697085}, 'southwest': {'lat': 37.6979193197085, 'lng': -122.4836438302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Spiral,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112530165974476297141"">Alex T</a>'], 'photo_reference': 'AW30NDwAx-xceKzI4NBHWpO2GJg9yL4RB72nSl8-eC0bWgozBRUFPxJaL3Q3AzZq1qDZrNJeR_HwgnWyg3zc0zcSoP7C1GC1fXVr9KkawHoyjB5od0JntOhX0XthoXN8exsvY67CIgHU7UtWEFomnsSIHT5O8ivw-zJPZ3apPBonUQFcIWSW', 'width': 3000}]",ChIJz_UHlVx8j4ARAC0DLfXdegM,"{'compound_code': 'MGX9+P4 Daly City, CA, USA', 'global_code': '849VMGX9+P4'}",3.9,ChIJz_UHlVx8j4ARAC0DLfXdegM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",296.0,"515 Westlake Center, Daly City",,2.0
OPERATIONAL,"{'location': {'lat': 37.6869596, 'lng': -122.469621}, 'viewport': {'northeast': {'lat': 37.68821533029149, 'lng': -122.4682053697085}, 'southwest': {'lat': 37.6855173697085, 'lng': -122.4709033302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Keith’s Chicken N Waffles,{'open_now': True},"[{'height': 1237, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106185220807327359374"">Keith’s Chicken N Waffles</a>'], 'photo_reference': 'AW30NDxg6BXaNQqzVicpFn6_7qTrUeQ9GK1ofENnrtdTMsu7i7MqTxqpyw_mZuWlKgtK-xhDj_VXgI35of0uIxjEEpuZ-ZPIPf16iDp-c5OofjA3Pv9ypZk44BxMz_56UMIlNkQ62E6Q4oevP__59K2ICXESIZyEhmjZAXH5hz_8pqTsTz_l', 'width': 2199}]",ChIJl9t3MnN8j4ARJA5bUhhoAuU,"{'compound_code': 'MGPJ+Q5 Daly City, CA, USA', 'global_code': '849VMGPJ+Q5'}",4.6,ChIJl9t3MnN8j4ARJA5bUhhoAuU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",329.0,"270 San Pedro Road, Daly City",,2.0
OPERATIONAL,"{'location': {'lat': 37.6999628, 'lng': -122.4838894}, 'viewport': {'northeast': {'lat': 37.70128553029151, 'lng': -122.4826580197085}, 'southwest': {'lat': 37.69858756970851, 'lng': -122.4853559802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tasty Pot,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103307666082840566004"">Melodi</a>'], 'photo_reference': 'AW30NDzaWk_1QEdMMnCwo80GdMQjpyZr3Khidic5rPV13wWdbstIxZ2fCbTFKCPIh2rYbP21GTEuj8bj3tkDVKH7tH9rnr4SnBW9H3o-ZHR95LPq2ub-qc3vToCgSMskhQB8P_IKYbqoR-w_5_QznlIQ3ITUzmg2TRk-IfKQB-7Krm3FeEV3', 'width': 1920}]",ChIJQ40rh1t8j4ARq22ySgtprYw,"{'compound_code': 'MGX8+XC Daly City, CA, USA', 'global_code': '849VMGX8+XC'}",4.0,ChIJQ40rh1t8j4ARq22ySgtprYw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",268.0,"215 Lake Merced Boulevard, Daly City",,2.0
OPERATIONAL,"{'location': {'lat': 37.6997715, 'lng': -122.4831343}, 'viewport': {'northeast': {'lat': 37.7010988802915, 'lng': -122.4818943197085}, 'southwest': {'lat': 37.6984009197085, 'lng': -122.4845922802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Banana Island,{'open_now': False},"[{'height': 6016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108765580255647332185"">Ro Lo</a>'], 'photo_reference': 'AW30NDx16fIMRorWtiRL_pd-0NJLit9Ut-GVpYy3s64Rf9ezjdRSkzLShm44N5gb1Yog4An3E-SQkS3I_Uo5x5GCxM8CvHJUBi9jMyJqeQpHYQ3_D5JAXhn7DQwmRcm89BMb_g7MNF17Kuom4xXs7lptMC8zugxYoyia5saC-dVatZb0lscq', 'width': 8000}]",ChIJu4vJY1x8j4ARLq2Z8D8560Y,"{'compound_code': 'MGX8+WP Daly City, CA, USA', 'global_code': '849VMGX8+WP'}",4.3,ChIJu4vJY1x8j4ARLq2Z8D8560Y,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",608.0,"273 Lake Merced Boulevard, Daly City",,2.0
OPERATIONAL,"{'location': {'lat': 37.6971358, 'lng': -122.4847477}, 'viewport': {'northeast': {'lat': 37.6985585302915, 'lng': -122.4833750197085}, 'southwest': {'lat': 37.6958605697085, 'lng': -122.4860729802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,King Wah Restaurant,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109870729216247454510"">Steve Lai</a>'], 'photo_reference': 'AW30NDyhJgypXou-y8HiUDosUgtT62YxJl5Tt_3L3P1zm6c5iRjHEG7D7sFaxgTAewj0NtIh9egQpGJRWKSTWEfM64JbDgLBG9HNwidMdIbkNMrL-RI3wydQjptD69pgatjy4n2GdADBtEJpU78Hlm2kkYQS5srDEn7V_n_XxgOvM7gfkmEg', 'width': 4032}]",ChIJm6b_7lx8j4ARpfEceBCZ50I,"{'compound_code': 'MGW8+V4 Daly City, CA, USA', 'global_code': '849VMGW8+V4'}",3.8,ChIJm6b_7lx8j4ARpfEceBCZ50I,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",196.0,"209 Southgate Avenue, Daly City",,
